company_name,url,city,state,country,employees,linkedin_url,founded,Industry,GrowjoRanking,Previous Ranking,estimated_revenues,job_openings,keywords,LeadInvestors,Accelerator,btype,valuation,total_funding,product_url,indeed_url,growth_percentage,contact_info
Akebia Therapeutics,akebia.com,Cambridge,MA,United States,422,http://www.linkedin.com/company/akebia-therapeutics,2007,Biotech,6070,2703,235000000,12,"Biotechnology,Healthcare,Pharmaceuticals",Morgan Stanley,,B2B,,$340.9M,https://www.growjo.com/company/Akebia_Therapeutics,https://www.indeed.com/jobs?q=company%3A(Akebia Therapeutics),4%,For Contact Direct Phone Numbers and Emails see Lead411
Rheonix,rheonix.com,Ithaca,NY,United States,85,http://www.linkedin.com/company/rheonix-inc,,Biotech,6071,,,1,,,,,,$86.7M,https://www.growjo.com/company/Rheonix,https://www.indeed.com/jobs?q=company%3A(Rheonix),57%,For Contact Direct Phone Numbers and Emails see Lead411
Immersive Labs,immersivelabs.co.uk,Bristol,,UK,199,http://www.linkedin.com/company/immersive-labs-limited,2016,IT Security,6072,6333,40596000,19,,,,,,,https://www.growjo.com/company/Immersive_Labs,https://www.indeed.com/jobs?q=company%3A(Immersive Labs),50%,For Contact Direct Phone Numbers and Emails see Lead411
TubeScience,tubescience.com,Los Angeles,CA,United States,207,http://www.linkedin.com/company/tubescience,,Adtech,6073,,51750000,1,"Advertising, Social Media Marketing, Marketing, Digital Marketing",,,,,,https://www.growjo.com/company/TubeScience,https://www.indeed.com/jobs?q=company%3A(TubeScience),58%,For Contact Direct Phone Numbers and Emails see Lead411
Commerzbank branch in Poland,lodz.commerzbank.pl,?ód?,,United States,123,http://www.linkedin.com/company/commerzbank-branch-in-poland,2016,Tech Services,6074,3178,17835000,1,,,,,,,https://www.growjo.com/company/Commerzbank_branch_in_Poland,https://www.indeed.com/jobs?q=company%3A(Commerzbank branch in Poland),58%,For Contact Direct Phone Numbers and Emails see Lead411
RIA Advisory,riaadvisory.com,Coral Gables,FL,United States,178,http://www.linkedin.com/company/riaadvisory,2016,Tech Services,6075,3691,25810000,7,,,,,,,https://www.growjo.com/company/RIA_Advisory,https://www.indeed.com/jobs?q=company%3A(RIA Advisory),55%,For Contact Direct Phone Numbers and Emails see Lead411
Goodpath,goodpath.com,Cambridge,MA,,35,http://www.linkedin.com/company/goodpath,2018,Digital Health,6076,,9450000,1,"Healthcare, Health and Wellness",,,,,$4M,https://www.growjo.com/company/Goodpath,https://www.indeed.com/jobs?q=company%3A(Goodpath),6%,For Contact Direct Phone Numbers and Emails see Lead411
Smartvid.io,smartvid.io,Cambridge,MA,,35,http://www.linkedin.com/company/smartvid.io,2015,AI,6077,,,1,saas,,,,,$22.5M,https://www.growjo.com/company/Smartvid.io,https://www.indeed.com/jobs?q=company%3A(Smartvid.io),6%,For Contact Direct Phone Numbers and Emails see Lead411
Plastic Molding Manufacturing,plasticmoldingmfg.com,Hudson,MA,United States,355,http://www.linkedin.com/company/restech-plastic-molding,1968,Plastics,6078,6957,,1,,,,,,,https://www.growjo.com/company/Plastic_Molding_Manufacturing,https://www.indeed.com/jobs?q=company%3A(Plastic Molding Manufacturing),46%,For Contact Direct Phone Numbers and Emails see Lead411
Makeen,makeen.io,Redmond,WA,United States,77,http://www.linkedin.com/company/makeen,2016,Tech Services,6079,,11165000,1,,,,,,,https://www.growjo.com/company/Makeen,https://www.indeed.com/jobs?q=company%3A(Makeen),57%,For Contact Direct Phone Numbers and Emails see Lead411
FreightWise,freightwisellc.com,Brentwood,TN,United States,77,http://www.linkedin.com/company/freightwise-llc,2014,Logistics,6080,5111,23485000,1,,,,,,,https://www.growjo.com/company/FreightWise,https://www.indeed.com/jobs?q=company%3A(FreightWise),57%,For Contact Direct Phone Numbers and Emails see Lead411
8Belts.com,8belts.com,Madrid,,Spain,96,http://www.linkedin.com/company/8belts,2011,Learning,6081,5268,15840000,1,,,,,,,https://www.growjo.com/company/8Belts.com,https://www.indeed.com/jobs?q=company%3A(8Belts.com),57%,For Contact Direct Phone Numbers and Emails see Lead411
Board of Control for Cricket in India (BCCI),bcci.tv,Mumbai ,,India,96,http://www.linkedin.com/company/bcci-india,1928,Sports,6082,9410,15360000,1,,,,,,,https://www.growjo.com/company/Board_of_Control_for_Cricket_in_India_(BCCI),https://www.indeed.com/jobs?q=company%3A(Board of Control for Cricket in India (BCCI)),57%,For Contact Direct Phone Numbers and Emails see Lead411
Mindset Consulting,mindsetconsulting.com,Minneapolis,MN,United States,96,http://www.linkedin.com/company/mindset-consulting-llc,2010,Tech Services,6083,8170,13920000,1,"Consulting,Data Storage,Software Development,Storage",,,B2B,,,https://www.growjo.com/company/Mindset_Consulting,https://www.indeed.com/jobs?q=company%3A(Mindset Consulting),57%,For Contact Direct Phone Numbers and Emails see Lead411
Wishup.co,wishup.in,Miami,FL,United States,115,http://www.linkedin.com/company/wishup-services,2015,Consumer,6084,4642,28865000,1,,,,,,,https://www.growjo.com/company/Wishup.co,https://www.indeed.com/jobs?q=company%3A(Wishup.co),58%,For Contact Direct Phone Numbers and Emails see Lead411
m3 GROUPE,m-3.com,,,Switzerland,210,http://www.linkedin.com/company/m3-groupe,,Real Estate,6085,8012,,1,,,,,,,https://www.growjo.com/company/m3_GROUPE,https://www.indeed.com/jobs?q=company%3A(m3 GROUPE),58%,For Contact Direct Phone Numbers and Emails see Lead411
ZALES JEWELERS,,HAYWARD,CA,United States,621,http://www.linkedin.com/company/zales-jewelers,,Retail,6086,5888,140967000,5,SaaS,,,,,,https://www.growjo.com/company/ZALES_JEWELERS,https://www.indeed.com/jobs?q=company%3A(ZALES JEWELERS),-1%,For Contact Direct Phone Numbers and Emails see Lead411
Glowforge,glowforge.com,Seattle,WA,United States,140,http://www.linkedin.com/company/glowforge,2014,Robotics,6087,1019,20300000,21,"saas, Hardware",JOANN,,B2C,,$70.2M,https://www.growjo.com/company/Glowforge,https://www.indeed.com/jobs?q=company%3A(Glowforge),44%,For Contact Direct Phone Numbers and Emails see Lead411
Senture,senture.com,London,KY,United States,588,http://www.linkedin.com/company/senture-llc,2003,Telecom,6088,,191100000,1,,,,,,,https://www.growjo.com/company/Senture,https://www.indeed.com/jobs?q=company%3A(Senture),23%,For Contact Direct Phone Numbers and Emails see Lead411
Adaptive Rehabilitation Services,adaptiverehab.com,Middleburg Heights,OH,United States,367,http://www.linkedin.com/company/adaptive-rehab,,Health,6089,5807,99090000,9,,,,,,,https://www.growjo.com/company/Adaptive_Rehabilitation_Services,https://www.indeed.com/jobs?q=company%3A(Adaptive Rehabilitation Services),58%,For Contact Direct Phone Numbers and Emails see Lead411
Akacia Medical (Pty) Ltd,akaciamedical.co.za,Johannesburg,,South Africa,88,http://www.linkedin.com/company/msq-health,1997,Hospital/Healthcare,6090,9172,23760000,1,,,,,,,https://www.growjo.com/company/Akacia_Medical_(Pty)_Ltd,https://www.indeed.com/jobs?q=company%3A(Akacia Medical (Pty) Ltd),57%,For Contact Direct Phone Numbers and Emails see Lead411
WIN: Women in Innovation,womenininnovation.co, New York,NY ,United States,88,http://www.linkedin.com/company/womenininnovation,2016,NonProfit,6091,,,1,,,,,,,https://www.growjo.com/company/WIN:_Women_in_Innovation,https://www.indeed.com/jobs?q=company%3A(WIN: Women in Innovation),57%,For Contact Direct Phone Numbers and Emails see Lead411
Talos Engineered Products,talosep.com,Lewisburg,TN,United States,69,http://www.linkedin.com/company/talos-engineered-products,1982,,6092,8257,,1,,,,,,,https://www.growjo.com/company/Talos_Engineered_Products,https://www.indeed.com/jobs?q=company%3A(Talos Engineered Products),57%,For Contact Direct Phone Numbers and Emails see Lead411
Turnbull Engineering,turnbullengineering.com.au,Sydney,,Australia,69,http://www.linkedin.com/company/turnbull-engineering,2016,Engineering,6093,6166,6900000,1,,,,,,,https://www.growjo.com/company/Turnbull_Engineering,https://www.indeed.com/jobs?q=company%3A(Turnbull Engineering),57%,For Contact Direct Phone Numbers and Emails see Lead411
CLOUDSUFI,cloudsufi.com,Santa Clara,CA,United States,69,http://www.linkedin.com/company/cloudsufi,,Tech Services,6094,3213,10005000,1,,,,,,,https://www.growjo.com/company/CLOUDSUFI,https://www.indeed.com/jobs?q=company%3A(CLOUDSUFI),57%,For Contact Direct Phone Numbers and Emails see Lead411
Censys,censys.io,Ann Arbor,MI,United States,69,http://www.linkedin.com/company/censysio,,IT Security,6095,,14076000,1,"Enterprise Security, Infrastructure Monitoring",,,,,$18.1M,https://www.growjo.com/company/Censys,https://www.indeed.com/jobs?q=company%3A(Censys),57%,For Contact Direct Phone Numbers and Emails see Lead411
Lucence,lucence.com,Palo Alto,CA,United States,69,http://www.linkedin.com/company/lucence,2016,Biotech,6096,,10695000,1,,,,,,,https://www.growjo.com/company/Lucence,https://www.indeed.com/jobs?q=company%3A(Lucence),57%,For Contact Direct Phone Numbers and Emails see Lead411
BellRock Brands,bellrockbrands.com,,,United States,48,http://www.linkedin.com/company/bellrockbrand,,Consumer,6097,,12048000,1,,,,,,,https://www.growjo.com/company/BellRock_Brands,https://www.indeed.com/jobs?q=company%3A(BellRock Brands),78%,For Contact Direct Phone Numbers and Emails see Lead411
VOIPOFFICE,voipoffice.com,Troy,MI,United States,48,http://www.linkedin.com/company/voipoffice,2007,Telecom,6098,12154,15600000,1,,,,,,,https://www.growjo.com/company/VOIPOFFICE,https://www.indeed.com/jobs?q=company%3A(VOIPOFFICE),78%,For Contact Direct Phone Numbers and Emails see Lead411
Secret Double Octopus | Forget your Password,doubleoctopus.com,Tel-Aviv,,,50,http://www.linkedin.com/company/secret-double-octopus,2015,IT Security,6099,5876,10200000,1,,,,,,$22.5M,https://www.growjo.com/company/Secret_Double_Octopus_|_Forget_your_Password,https://www.indeed.com/jobs?q=company%3A(Secret Double Octopus | Forget your Password),6%,For Contact Direct Phone Numbers and Emails see Lead411
Tachus,tachus.com,The Woodlands,TX,United States,39,http://www.linkedin.com/company/tachus-llc,2014,Telecom,6100,,12675000,1,,,,,,,https://www.growjo.com/company/Tachus,https://www.indeed.com/jobs?q=company%3A(Tachus),77%,For Contact Direct Phone Numbers and Emails see Lead411
Total Performance Consulting,totalperform.com,Atlanta,GA,United States,39,http://www.linkedin.com/company/total-performance-consulting,2005,Tech Services,6101,,5655000,1,,,,,,,https://www.growjo.com/company/Total_Performance_Consulting,https://www.indeed.com/jobs?q=company%3A(Total Performance Consulting),77%,For Contact Direct Phone Numbers and Emails see Lead411
SkyQuest Technology Group,skyquestt.com,Ahmedabad,,India,39,http://www.linkedin.com/company/skyquest-technology-consulting-private-limited,2006,Research,6102,5536,3978000,1,"Biotechnology, Life Sciences, Healthcare, Pharmaceuticals, Medical Devices",,,,,,https://www.growjo.com/company/SkyQuest_Technology_Group,https://www.indeed.com/jobs?q=company%3A(SkyQuest Technology Group),77%,For Contact Direct Phone Numbers and Emails see Lead411
Spectral MD,spectralmd.com,DALLAS,TX,United States,37,http://www.linkedin.com/company/spectralmd,,Medical Equip,6103,12448,9287000,1,,,,,,$27M,https://www.growjo.com/company/Spectral_MD,https://www.indeed.com/jobs?q=company%3A(Spectral MD),6%,For Contact Direct Phone Numbers and Emails see Lead411
Union Gospel Mission of Salem,ugmsalem.org,Salem,,,37,http://www.linkedin.com/company/union-gospel-mission-of-salem,1953,Religious,6104,6470,,1,,,,,,$11.5M,https://www.growjo.com/company/Union_Gospel_Mission_of_Salem,https://www.indeed.com/jobs?q=company%3A(Union Gospel Mission of Salem),6%,For Contact Direct Phone Numbers and Emails see Lead411
4Patriots,4patriots.com,Nashville,TN,United States,129,http://www.linkedin.com/company/4patriots,,Consumer,6105,,32379000,1,,,,,,,https://www.growjo.com/company/4Patriots,https://www.indeed.com/jobs?q=company%3A(4Patriots),57%,For Contact Direct Phone Numbers and Emails see Lead411
Glendale Elementary School District No 40,gesd40.org,Glendale,AZ,United States,110,http://www.linkedin.com/company/glendale-elementary-school-district-no-40,,Education,6106,,19800000,1,,,,,,,https://www.growjo.com/company/Glendale_Elementary_School_District_No_40,https://www.indeed.com/jobs?q=company%3A(Glendale Elementary School District No 40),57%,For Contact Direct Phone Numbers and Emails see Lead411
Overjet,overjet.ai,Cambridge,MA,,30,http://www.linkedin.com/company/overjet,2018,Tech Services,6107,,4350000,1,,,,,,,https://www.growjo.com/company/Overjet,https://www.indeed.com/jobs?q=company%3A(Overjet),76%,For Contact Direct Phone Numbers and Emails see Lead411
Job Impulse,job-impulse.us,Greenville,SC,United States,30,http://www.linkedin.com/company/job-impulse-inc,2013,HR,6108,,6030000,1,,,,,,,https://www.growjo.com/company/Job_Impulse,https://www.indeed.com/jobs?q=company%3A(Job Impulse),76%,For Contact Direct Phone Numbers and Emails see Lead411
PaymentWorks,paymentworks.com,Boston,MA,United States,61,http://www.linkedin.com/company/paymentworks,2013,Tech Services,6109,,8845000,1,"Information Technology, Services",,,,,$14.8M,https://www.growjo.com/company/PaymentWorks,https://www.indeed.com/jobs?q=company%3A(PaymentWorks),56%,For Contact Direct Phone Numbers and Emails see Lead411
HartKliniek,hartkliniek.com,Almere,,United States,61,http://www.linkedin.com/company/hartkliniek-nederland,2014,Hospital/Healthcare,6110,9219,16470000,1,,,,,,,https://www.growjo.com/company/HartKliniek,https://www.indeed.com/jobs?q=company%3A(HartKliniek),56%,For Contact Direct Phone Numbers and Emails see Lead411
Sherpa 6,sherpa6.com,Littleton,CO,United States,61,http://www.linkedin.com/company/sherpa-6-inc,2017,Tech Services,6111,,8845000,1,,,,,,,https://www.growjo.com/company/Sherpa_6,https://www.indeed.com/jobs?q=company%3A(Sherpa 6),56%,For Contact Direct Phone Numbers and Emails see Lead411
Potomac Technologies,potomactpl.com,,IA,United States,151,http://www.linkedin.com/company/potomactechnologies,2016,Tech Services,6112,6343,21895000,1,,,,,,,https://www.growjo.com/company/Potomac_Technologies,https://www.indeed.com/jobs?q=company%3A(Potomac Technologies),57%,For Contact Direct Phone Numbers and Emails see Lead411
RxVantage,rxvantage.com,,,,77,http://www.linkedin.com/company/rxvantage,,Tech Services,6113,9488,11165000,3,"Customer Support,Enterprise Software,Healthcare,Human Resources Hr",,,B2B,,,https://www.growjo.com/company/RxVantage,https://www.indeed.com/jobs?q=company%3A(RxVantage),40%,For Contact Direct Phone Numbers and Emails see Lead411
Willo 32,willo.com,New York,NY,United States,38,http://www.linkedin.com/company/willohq,2014,Electronics,6114,5849,9310000,1,"Consumer Electronics, Personal Health",,,,,$7.5M,https://www.growjo.com/company/Willo_32,https://www.indeed.com/jobs?q=company%3A(Willo 32),6%,For Contact Direct Phone Numbers and Emails see Lead411
Native American Bank N.A,nabna.com,Denver,CO,United States,38,http://www.linkedin.com/company/native-american-bank,2001,Finance,6115,6886,7980000,1,,,,,,$1M,https://www.growjo.com/company/Native_American_Bank_N.A,https://www.indeed.com/jobs?q=company%3A(Native American Bank N.A),6%,For Contact Direct Phone Numbers and Emails see Lead411
BSH Hausgerￃﾃￂﾤte AG,bsh-group.com,Geroldswil,,Switzerland,357,http://www.linkedin.com/company/bsh-schweiz,,Consumer,6116,6084,89607000,1,,,,,,,https://www.growjo.com/company/BSH_Hausgerￃﾃￂﾤte_AG,https://www.indeed.com/jobs?q=company%3A(BSH Hausgerￃﾃￂﾤte AG),31%,For Contact Direct Phone Numbers and Emails see Lead411
Lee Marley,leemarley.com,,,United Kingdom,102,http://www.linkedin.com/company/lee-marley-construction,1997,Construction,6117,5715,29580000,1,,,,,,,https://www.growjo.com/company/Lee_Marley,https://www.indeed.com/jobs?q=company%3A(Lee Marley),57%,For Contact Direct Phone Numbers and Emails see Lead411
Astec Industries,astecindustries.com,Chattanooga,TN,United States,602,http://www.linkedin.com/company/astecindustries,1972,Machinery,6118,,,1,,,,,,,https://www.growjo.com/company/Astec_Industries,https://www.indeed.com/jobs?q=company%3A(Astec Industries),28%,For Contact Direct Phone Numbers and Emails see Lead411
Advertise Purple,advertisepurple.com,Santa Monica,CA,United States,115,http://www.linkedin.com/company/advertisepurple,2009,Marketing,6119,7922,28750000,3,,,,,,,https://www.growjo.com/company/Advertise_Purple,https://www.indeed.com/jobs?q=company%3A(Advertise Purple),55%,For Contact Direct Phone Numbers and Emails see Lead411
3B Inspection,3binspection.com,Fort Worth,TX,United States,72,http://www.linkedin.com/company/3b-inspection,2016,Energy/Oil,6120,6447,17640000,1,,,,,,,https://www.growjo.com/company/3B_Inspection,https://www.indeed.com/jobs?q=company%3A(3B Inspection),57%,For Contact Direct Phone Numbers and Emails see Lead411
Peab Asfalt A/S,peabasfalt.dk,Silkeborg,,Denmark,72,http://www.linkedin.com/company/peabasfalt,2018,Construction,6121,3127,20880000,1,,,,,,,https://www.growjo.com/company/Peab_Asfalt_A/S,https://www.indeed.com/jobs?q=company%3A(Peab Asfalt A/S),57%,For Contact Direct Phone Numbers and Emails see Lead411
Alphanumeric Systems,alphanumeric.com,Raleigh,NC,United States,540,http://www.linkedin.com/company/alphanumeric-systems,1979,Tech Services,6122,,78300000,1,,,,,,,https://www.growjo.com/company/Alphanumeric_Systems,https://www.indeed.com/jobs?q=company%3A(Alphanumeric Systems),66%,For Contact Direct Phone Numbers and Emails see Lead411
